Año;Mes;Via Acceso BCN;Sentido;Valor
2013;8;C-31N;Entrada;32608
2013;9;C-31N;Entrada;35937
2013;10;C-31N;Entrada;36444
2013;11;C-31N;Entrada;35156
2013;12;C-31N;Entrada;34512
2013;1;C-16;Entrada;14534
2013;2;C-16;Entrada;15112
2013;3;C-16;Entrada;13718
2013;4;C-16;Entrada;15300
2013;5;C-16;Entrada;14901
2013;6;C-16;Entrada;14324
2013;7;C-16;Entrada;13606
2013;8;C-16;Entrada;7046
2013;9;C-16;Entrada;13254
2013;10;C-16;Entrada;15540
2013;11;C-16;Entrada;14993
2013;12;C-16;Entrada;13066
2014;1;C-31S;Salida;37886
2014;2;C-31S;Salida;42590
2014;3;C-31S;Salida;43641
2014;4;C-31S;Salida;45638
2014;5;C-31S;Salida;47373
2014;6;C-31S;Salida;52702
2014;7;C-31S;Salida;55977
2014;8;C-31S;Salida;49985
2014;9;C-31S;Salida;50085
2014;10;C-31S;Salida;47688
2014;11;C-31S;Salida;42694
2014;12;C-31S;Salida;40537
2014;1;C-32S;Salida;60376
2014;2;C-32S;Salida;63871
2014;3;C-32S;Salida;64402
2014;4;C-32S;Salida;64038
2014;5;C-32S;Salida;66072
2014;6;C-32S;Salida;67641
2014;7;C-32S;Salida;71963
2014;8;C-32S;Salida;57490
2014;9;C-32S;Salida;64254
2014;10;C-32S;Salida;67206
2014;11;C-32S;Salida;63752
2014;12;C-32S;Salida;62558
2014;1;A-2;Salida;54858
2014;2;A-2;Salida;57481
2014;3;A-2;Salida;57042
2014;4;A-2;Salida;56854
2014;5;A-2;Salida;57951
2014;6;A-2;Salida;57112
2014;7;A-2;Salida;59767
2014;8;A-2;Salida;46812
2014;9;A-2;Salida;56721
2014;10;A-2;Salida;59752
2014;11;A-2;Salida;57666
2014;12;A-2;Salida;58405
2014;1;B-23;Salida;54675
2014;2;B-23;Salida;58736
2014;3;B-23;Salida;58735
2014;4;B-23;Salida;57806
2014;5;B-23;Salida;59278
2014;6;B-23;Salida;58351
2014;7;B-23;Salida;62007
2014;8;B-23;Salida;45421
2014;9;B-23;Salida;57625
2014;10;B-23;Salida;61452
2014;11;B-23;Salida;58211
2014;12;B-23;Salida;56786
2014;1;C-58;Salida;72976
2014;2;C-58;Salida;76457
2014;3;C-58;Salida;76199
2014;4;C-58;Salida;73433
2014;5;C-58;Salida;76475
2014;6;C-58;Salida;75167
2014;7;C-58;Salida;77773
2014;8;C-58;Salida;59086
2014;9;C-58;Salida;73730
2014;10;C-58;Salida;78435
2014;11;C-58;Salida;75658
2014;12;C-58;Salida;77561
2014;1;C-33;Salida;24962
2014;2;C-33;Salida;26012
2014;3;C-33;Salida;26526
2014;4;C-33;Salida;27443
2014;5;C-33;Salida;28586
2014;6;C-33;Salida;29091
2014;7;C-33;Salida;31408
2014;8;C-33;Salida;26842
2014;9;C-33;Salida;27692
2014;10;C-33;Salida;28457
2014;11;C-33;Salida;26574
2014;12;C-33;Salida;26989
2014;1;C-17;Salida;25722
2014;2;C-17;Salida;27080
2014;3;C-17;Salida;26896
2014;4;C-17;Salida;26037
2014;5;C-17;Salida;27056
2014;6;C-17;Salida;26328
2014;7;C-17;Salida;26804
2014;8;C-17;Salida;20196
2014;9;C-17;Salida;26175
2014;10;C-17;Salida;27851
2014;11;C-17;Salida;26643
2014;12;C-17;Salida;26141
2014;1;B-20;Salida;28446
2014;2;B-20;Salida;30127
2014;3;B-20;Salida;30652
2014;4;B-20;Salida;30616
2014;5;B-20;Salida;31625
2014;6;B-20;Salida;33316
2014;7;B-20;Salida;35851
2014;8;B-20;Salida;28247
2014;9;B-20;Salida;31561
2014;10;B-20;Salida;31773
2014;11;B-20;Salida;30100
2014;12;B-20;Salida;29831
2014;1;C-31N;Salida;34310
2014;2;C-31N;Salida;35642
2014;3;C-31N;Salida;35569
2014;4;C-31N;Salida;35634
2014;5;C-31N;Salida;36894
2014;6;C-31N;Salida;37416
2014;7;C-31N;Salida;39906
2014;8;C-31N;Salida;32238
2014;9;C-31N;Salida;36001
2014;10;C-31N;Salida;36556
2014;11;C-31N;Salida;35294
2014;12;C-31N;Salida;35650
2014;1;C-16;Salida;12032
2014;2;C-16;Salida;13066
2014;3;C-16;Salida;12896
2014;4;C-16;Salida;12138
2014;5;C-16;Salida;12841
2014;6;C-16;Salida;12439
2014;7;C-16;Salida;12793
2014;8;C-16;Salida;6351
2014;9;C-16;Salida;12186
2014;10;C-16;Salida;13969
2014;11;C-16;Salida;13292
2014;12;C-16;Salida;13239
2014;1;C-31S;Entrada;39850
2014;2;C-31S;Entrada;45078
2014;3;C-31S;Entrada;46052
2014;4;C-31S;Entrada;47748
2014;5;C-31S;Entrada;49911
2014;6;C-31S;Entrada;55204
2014;7;C-31S;Entrada;58322
2014;8;C-31S;Entrada;50658
2014;9;C-31S;Entrada;51639
2014;10;C-31S;Entrada;49115
2014;11;C-31S;Entrada;43891
2014;12;C-31S;Entrada;41034
2014;1;C-32S;Entrada;50791
2014;2;C-32S;Entrada;61012
2014;3;C-32S;Entrada;61945
2014;4;C-32S;Entrada;61209
2014;5;C-32S;Entrada;63526
2014;6;C-32S;Entrada;65351
2014;7;C-32S;Entrada;68358
2014;8;C-32S;Entrada;56624
2014;9;C-32S;Entrada;62924
2014;10;C-32S;Entrada;65037
2014;11;C-32S;Entrada;62091
2014;12;C-32S;Entrada;60834
2014;1;A-2;Entrada;51797
2014;2;A-2;Entrada;56216
2014;3;A-2;Entrada;56374
2014;4;A-2;Entrada;55566
2014;5;A-2;Entrada;56843
2014;6;A-2;Entrada;56444
2014;7;A-2;Entrada;58215
2014;8;A-2;Entrada;46701
2014;9;A-2;Entrada;55729
2014;10;A-2;Entrada;57823
2014;11;A-2;Entrada;56313
2014;12;A-2;Entrada;56268
2014;1;B-23;Entrada;54873
2014;2;B-23;Entrada;58391
2014;3;B-23;Entrada;58496
2014;4;B-23;Entrada;57489
2014;5;B-23;Entrada;59447
2014;6;B-23;Entrada;58770
2014;7;B-23;Entrada;62240
2014;8;B-23;Entrada;47659
2014;9;B-23;Entrada;58440
2014;10;B-23;Entrada;61034
2014;11;B-23;Entrada;58169
2014;12;B-23;Entrada;56741
2014;1;C-58;Entrada;68239
2014;2;C-58;Entrada;71656
2014;3;C-58;Entrada;71154
2014;4;C-58;Entrada;68666
2014;5;C-58;Entrada;71507
2014;6;C-58;Entrada;70453
2014;7;C-58;Entrada;72447
2014;8;C-58;Entrada;54909
2014;9;C-58;Entrada;69029
2014;10;C-58;Entrada;73340
2014;11;C-58;Entrada;70771
2014;12;C-58;Entrada;71975
2014;1;C-33;Entrada;27209
2014;2;C-33;Entrada;28478
2014;3;C-33;Entrada;29100
2014;4;C-33;Entrada;29613
2014;5;C-33;Entrada;30984
2014;6;C-33;Entrada;31869
2014;7;C-33;Entrada;33731
2014;8;C-33;Entrada;27794
2014;9;C-33;Entrada;30643
2014;10;C-33;Entrada;31071
2014;11;C-33;Entrada;29624
2014;12;C-33;Entrada;30200
2014;1;C-17;Entrada;27117
2014;2;C-17;Entrada;28540
2014;3;C-17;Entrada;28511
2014;4;C-17;Entrada;27594
2014;5;C-17;Entrada;28401
2014;6;C-17;Entrada;27453
2014;7;C-17;Entrada;28346
2014;8;C-17;Entrada;21885
2014;9;C-17;Entrada;27669
2014;10;C-17;Entrada;29115
2014;11;C-17;Entrada;28286
2014;12;C-17;Entrada;27685
2014;1;B-20;Entrada;26578
2014;2;B-20;Entrada;28171
2014;3;B-20;Entrada;28560
2014;4;B-20;Entrada;28615
2014;5;B-20;Entrada;29466
2014;6;B-20;Entrada;31267
2014;7;B-20;Entrada;33368
2014;8;B-20;Entrada;26767
2014;9;B-20;Entrada;29491
2014;10;B-20;Entrada;29213
2014;11;B-20;Entrada;27753
2014;12;B-20;Entrada;27826
2014;1;C-31N;Entrada;33603
2014;2;C-31N;Entrada;34955
2014;3;C-31N;Entrada;35129
2014;4;C-31N;Entrada;34957
2014;5;C-31N;Entrada;36201
2014;6;C-31N;Entrada;37270
2014;7;C-31N;Entrada;39310
2014;8;C-31N;Entrada;31556
2014;9;C-31N;Entrada;36004
2014;10;C-31N;Entrada;36147
2014;11;C-31N;Entrada;35118
2014;12;C-31N;Entrada;35100
2014;1;C-16;Entrada;14136
2014;2;C-16;Entrada;15268
2014;3;C-16;Entrada;15059
2014;4;C-16;Entrada;14031
2014;5;C-16;Entrada;14869
2014;6;C-16;Entrada;14184
2014;7;C-16;Entrada;14489
2014;8;C-16;Entrada;7007
2014;9;C-16;Entrada;14042
2014;10;C-16;Entrada;16073
2014;11;C-16;Entrada;15644
2014;12;C-16;Entrada;14979
2015;1;C-31S;Salida;38514
2015;2;C-31S;Salida;42045
2015;3;C-31S;Salida;46264
2015;4;C-31S;Salida;47462
2015;5;C-31S;Salida;50911
2015;6;C-31S;Salida;56351
2015;7;C-31S;Salida;59294
2015;8;C-31S;Salida;51192
2015;9;C-31S;Salida;51442
2015;10;C-31S;Salida;48693
2015;11;C-31S;Salida;45298
2015;12;C-31S;Salida;41442
2015;1;C-32S;Salida;61713
2015;2;C-32S;Salida;64934
2015;3;C-32S;Salida;66633
2015;4;C-32S;Salida;65854
2015;5;C-32S;Salida;68730
2015;6;C-32S;Salida;71666
2015;7;C-32S;Salida;74914
2015;8;C-32S;Salida;59559
2015;9;C-32S;Salida;66065
2015;10;C-32S;Salida;68035
2015;11;C-32S;Salida;67383
2015;12;C-32S;Salida;63166
2015;1;A-2;Salida;55114
2015;2;A-2;Salida;57827
2015;3;A-2;Salida;59238
2015;4;A-2;Salida;58633
2015;5;A-2;Salida;59800
2015;6;A-2;Salida;55653
2015;7;A-2;Salida;61555
2015;8;A-2;Salida;47598
2015;9;A-2;Salida;57727
2015;10;A-2;Salida;60198
2015;11;A-2;Salida;59984
2015;12;A-2;Salida;59517
2015;1;B-23;Salida;54535
2015;2;B-23;Salida;58994
2015;3;B-23;Salida;61269
2015;4;B-23;Salida;59201
2015;5;B-23;Salida;60795
2015;6;B-23;Salida;61361
2015;7;B-23;Salida;64753
2015;8;B-23;Salida;47162
2015;9;B-23;Salida;59688
2015;10;B-23;Salida;62499
2015;11;B-23;Salida;61468
2015;12;B-23;Salida;58767
2015;1;C-58;Salida;73600
2015;2;C-58;Salida;77554
2015;3;C-58;Salida;78118
2015;4;C-58;Salida;75719
2015;5;C-58;Salida;78008
2015;6;C-58;Salida;78094
2015;7;C-58;Salida;84126
2015;8;C-58;Salida;61087
2015;9;C-58;Salida;75323
2015;10;C-58;Salida;78546
2015;11;C-58;Salida;78674
2015;12;C-58;Salida;80592
2015;1;C-33;Salida;25264
2015;2;C-33;Salida;26337
2015;3;C-33;Salida;27000
2015;4;C-33;Salida;28076
2015;5;C-33;Salida;29692
2015;6;C-33;Salida;29205
2015;7;C-33;Salida;32905
2015;8;C-33;Salida;27469
2015;9;C-33;Salida;28748
2015;10;C-33;Salida;31990
2015;11;C-33;Salida;27688
2015;12;C-33;Salida;28053
2015;1;C-17;Salida;25897
2015;2;C-17;Salida;27454
2015;3;C-17;Salida;27267
2015;4;C-17;Salida;26291
2015;5;C-17;Salida;27813
2015;6;C-17;Salida;27117
2015;7;C-17;Salida;27238
2015;8;C-17;Salida;19893
2015;9;C-17;Salida;26298
2015;10;C-17;Salida;27459
2015;11;C-17;Salida;27507
2015;12;C-17;Salida;26571
2015;1;B-20;Salida;29175
2015;2;B-20;Salida;30703
2015;3;B-20;Salida;31201
2015;4;B-20;Salida;31118
2015;5;B-20;Salida;32800
2015;6;B-20;Salida;35023
2015;7;B-20;Salida;37104
2015;8;B-20;Salida;28629
2015;9;B-20;Salida;31560
2015;10;B-20;Salida;29025
2015;11;B-20;Salida;31646
2015;12;B-20;Salida;30869
2015;1;C-31N;Salida;34092
2015;2;C-31N;Salida;35907
2015;3;C-31N;Salida;36352
2015;4;C-31N;Salida;36688
2015;5;C-31N;Salida;38243
2015;6;C-31N;Salida;38931
2015;7;C-31N;Salida;35846
2015;8;C-31N;Salida;28563
2015;9;C-31N;Salida;32154
2015;10;C-31N;Salida;32408
2015;11;C-31N;Salida;36781
2015;12;C-31N;Salida;31279
2015;1;C-16;Salida;12081
2015;2;C-16;Salida;13633
2015;3;C-16;Salida;13593
2015;4;C-16;Salida;12947
2015;5;C-16;Salida;13464
2015;6;C-16;Salida;13485
2015;7;C-16;Salida;13814
2015;8;C-16;Salida;6501
2015;9;C-16;Salida;0
2015;10;C-16;Salida;0
2015;11;C-16;Salida;14443
2015;12;C-16;Salida;0
2015;1;C-31S;Entrada;39333
2015;2;C-31S;Entrada;43154
2015;3;C-31S;Entrada;47498
2015;4;C-31S;Entrada;48541
2015;5;C-31S;Entrada;52333
2015;6;C-31S;Entrada;58387
2015;7;C-31S;Entrada;60660
2015;8;C-31S;Entrada;51312
2015;9;C-31S;Entrada;52511
2015;10;C-31S;Entrada;49216
2015;11;C-31S;Entrada;46515
2015;12;C-31S;Entrada;40750
2015;1;C-32S;Entrada;60132
2015;2;C-32S;Entrada;63331
2015;3;C-32S;Entrada;64842
2015;4;C-32S;Entrada;64587
2015;5;C-32S;Entrada;66843
2015;6;C-32S;Entrada;68777
2015;7;C-32S;Entrada;71217
2015;8;C-32S;Entrada;59351
2015;9;C-32S;Entrada;64601
2015;10;C-32S;Entrada;66112
2015;11;C-32S;Entrada;65293
2015;12;C-32S;Entrada;61404
2015;1;A-2;Entrada;55270
2015;2;A-2;Entrada;55799
2015;3;A-2;Entrada;57726
2015;4;A-2;Entrada;57086
2015;5;A-2;Entrada;57800
2015;6;A-2;Entrada;58736
2015;7;A-2;Entrada;58991
2015;8;A-2;Entrada;47752
2015;9;A-2;Entrada;57536
2015;10;A-2;Entrada;57937
2015;11;A-2;Entrada;55751
2015;12;A-2;Entrada;57680
2015;1;B-23;Entrada;55056
2015;2;B-23;Entrada;58957
2015;3;B-23;Entrada;60429
2015;4;B-23;Entrada;58916
2015;5;B-23;Entrada;60328
2015;6;B-23;Entrada;61275
2015;7;B-23;Entrada;62336
2015;8;B-23;Entrada;49207
2015;9;B-23;Entrada;58599
2015;10;B-23;Entrada;60302
2015;11;B-23;Entrada;59839
2015;12;B-23;Entrada;57032
2015;1;C-58;Entrada;68703
2015;2;C-58;Entrada;72413
2015;3;C-58;Entrada;72911
2015;4;C-58;Entrada;70607
2015;5;C-58;Entrada;72709
2015;6;C-58;Entrada;73263
2015;7;C-58;Entrada;81402
2015;8;C-58;Entrada;55978
2015;9;C-58;Entrada;71040
2015;10;C-58;Entrada;73449
2015;11;C-58;Entrada;68798
2015;12;C-58;Entrada;80633
2015;1;C-33;Entrada;27727
2015;2;C-33;Entrada;29326
2015;3;C-33;Entrada;29936
2015;4;C-33;Entrada;31151
2015;5;C-33;Entrada;32143
2015;6;C-33;Entrada;32273
2015;7;C-33;Entrada;33909
2015;8;C-33;Entrada;28547
2015;9;C-33;Entrada;31615
2015;10;C-33;Entrada;29376
2015;11;C-33;Entrada;31363
2015;12;C-33;Entrada;31387
2015;1;C-17;Entrada;27175
2015;2;C-17;Entrada;28607
2015;3;C-17;Entrada;28487
2015;4;C-17;Entrada;27822
2015;5;C-17;Entrada;29129
2015;6;C-17;Entrada;28732
2015;7;C-17;Entrada;29136
2015;8;C-17;Entrada;22107
2015;9;C-17;Entrada;28235
2015;10;C-17;Entrada;29224
2015;11;C-17;Entrada;29200
2015;12;C-17;Entrada;28301
2015;1;B-20;Entrada;26968
2015;2;B-20;Entrada;28354
2015;3;B-20;Entrada;28980
2015;4;B-20;Entrada;28901
2015;5;B-20;Entrada;30368
2015;6;B-20;Entrada;32637
2015;7;B-20;Entrada;34361
2015;8;B-20;Entrada;26822
2015;9;B-20;Entrada;29212
2015;10;B-20;Entrada;31617
2015;11;B-20;Entrada;29093
2015;12;B-20;Entrada;28587
2015;1;C-31N;Entrada;33580
2015;2;C-31N;Entrada;35341
2015;3;C-31N;Entrada;35948
2015;4;C-31N;Entrada;36151
2015;5;C-31N;Entrada;37522
2015;6;C-31N;Entrada;38956
2015;7;C-31N;Entrada;35517
2015;8;C-31N;Entrada;28793
2015;9;C-31N;Entrada;32487
2015;10;C-31N;Entrada;32347
2015;11;C-31N;Entrada;35671
2015;12;C-31N;Entrada;31169
2015;1;C-16;Entrada;14094
2015;2;C-16;Entrada;15791
2015;3;C-16;Entrada;15970
2015;4;C-16;Entrada;15096
2015;5;C-16;Entrada;15594
2015;6;C-16;Entrada;15844
2015;7;C-16;Entrada;15745
2015;8;C-16;Entrada;7535
2015;9;C-16;Entrada;0
2015;10;C-16;Entrada;0
2015;11;C-16;Entrada;10534
2015;12;C-16;Entrada;0
2016;1;C-31S;Salida;39917
2016;2;C-31S;Salida;44859
2016;3;C-31S;Salida;45355
2016;4;C-31S;Salida;49206
2016;5;C-31S;Salida;51320
2016;6;C-31S;Salida;57175
2016;7;C-31S;Salida;61416
2016;8;C-31S;Salida;53140
2016;9;C-31S;Salida;55419
2016;10;C-31S;Salida;50379
2016;11;C-31S;Salida;47089
2016;12;C-31S;Salida;42807
2016;1;C-32S;Salida;61849
2016;2;C-32S;Salida;68285
2016;3;C-32S;Salida;66835
2016;4;C-32S;Salida;70749
2016;5;C-32S;Salida;70690
2016;6;C-32S;Salida;73754
2016;7;C-32S;Salida;76052
2016;8;C-32S;Salida;62922
2016;9;C-32S;Salida;71238
2016;10;C-32S;Salida;68161
2016;11;C-32S;Salida;69577
2016;12;C-32S;Salida;64839
2016;1;A-2;Salida;56514
2016;2;A-2;Salida;59465
2016;3;A-2;Salida;58979
2016;4;A-2;Salida;61648
2016;5;A-2;Salida;59801
2016;6;A-2;Salida;60251
2016;7;A-2;Salida;59185
2016;8;A-2;Salida;49533
2016;9;A-2;Salida;59434
2016;10;A-2;Salida;58480
2016;11;A-2;Salida;59161
2016;12;A-2;Salida;60461
2016;1;B-23;Salida;55929
2016;2;B-23;Salida;62046
2016;3;B-23;Salida;60741
2016;4;B-23;Salida;63503
2016;5;B-23;Salida;63830
2016;6;B-23;Salida;65151
2016;7;B-23;Salida;64514
2016;8;B-23;Salida;49409
2016;9;B-23;Salida;62362
2016;10;B-23;Salida;62146
2016;11;B-23;Salida;64800
2016;12;B-23;Salida;60818
2016;1;C-58;Salida;77483
2016;2;C-58;Salida;82047
2016;3;C-58;Salida;76248
2016;4;C-58;Salida;80580
2016;5;C-58;Salida;79592
2016;6;C-58;Salida;80046
2016;7;C-58;Salida;79511
2016;8;C-58;Salida;63956
2016;9;C-58;Salida;79254
2016;10;C-58;Salida;78912
2016;11;C-58;Salida;79846
2016;12;C-58;Salida;79035
2016;1;C-33;Salida;26411
2016;2;C-33;Salida;27500
2016;3;C-33;Salida;27676
2016;4;C-33;Salida;29515
2016;5;C-33;Salida;29739
2016;6;C-33;Salida;30766
2016;7;C-33;Salida;32922
2016;8;C-33;Salida;28324
2016;9;C-33;Salida;29570
2016;10;C-33;Salida;28807
2016;11;C-33;Salida;28308
2016;12;C-33;Salida;28518
2016;1;C-17;Salida;25704
2016;2;C-17;Salida;27212
2016;3;C-17;Salida;26301
2016;4;C-17;Salida;27723
2016;5;C-17;Salida;27338
2016;6;C-17;Salida;27645
2016;7;C-17;Salida;27180
2016;8;C-17;Salida;21411
2016;9;C-17;Salida;27273
2016;10;C-17;Salida;27681
2016;11;C-17;Salida;27791
2016;12;C-17;Salida;26852
2016;1;B-20;Salida;29685
2016;2;B-20;Salida;31294
2016;3;B-20;Salida;31031
2016;4;B-20;Salida;33089
2016;5;B-20;Salida;33119
2016;6;B-20;Salida;35505
2016;7;B-20;Salida;38358
2016;8;B-20;Salida;30821
2016;9;B-20;Salida;34188
2016;10;B-20;Salida;31348
2016;11;B-20;Salida;32325
2016;12;B-20;Salida;32009
2016;1;C-31N;Salida;34743
2016;2;C-31N;Salida;36500
2016;3;C-31N;Salida;36156
2016;4;C-31N;Salida;38735
2016;5;C-31N;Salida;38373
2016;6;C-31N;Salida;40052
2016;7;C-31N;Salida;41110
2016;8;C-31N;Salida;33564
2016;9;C-31N;Salida;38708
2016;10;C-31N;Salida;37144
2016;11;C-31N;Salida;36270
2016;12;C-31N;Salida;36789
2016;1;C-16;Salida;12597
2016;2;C-16;Salida;13296
2016;3;C-16;Salida;12613
2016;4;C-16;Salida;11363
2016;5;C-16;Salida;12752
2016;6;C-16;Salida;13775
2016;7;C-16;Salida;16141
2016;8;C-16;Salida;6368
2016;9;C-16;Salida;11574
2016;10;C-16;Salida;13723
2016;11;C-16;Salida;15588
2016;12;C-16;Salida;15649
2016;1;C-31S;Entrada;40448
2016;2;C-31S;Entrada;46044
2016;3;C-31S;Entrada;46080
2016;4;C-31S;Entrada;50531
2016;5;C-31S;Entrada;52750
2016;6;C-31S;Entrada;59025
2016;7;C-31S;Entrada;62055
2016;8;C-31S;Entrada;53543
2016;9;C-31S;Entrada;56593
2016;10;C-31S;Entrada;50527
2016;11;C-31S;Entrada;47689
2016;12;C-31S;Entrada;42913
2016;1;C-32S;Entrada;60611
2016;2;C-32S;Entrada;66070
2016;3;C-32S;Entrada;65403
2016;4;C-32S;Entrada;67888
2016;5;C-32S;Entrada;68566
2016;6;C-32S;Entrada;70932
2016;7;C-32S;Entrada;72225
2016;8;C-32S;Entrada;62549
2016;9;C-32S;Entrada;68634
2016;10;C-32S;Entrada;66157
2016;11;C-32S;Entrada;66645
2016;12;C-32S;Entrada;62923
2016;1;A-2;Entrada;55345
2016;2;A-2;Entrada;57560
2016;3;A-2;Entrada;57382
2016;4;A-2;Entrada;59266
2016;5;A-2;Entrada;59294
2016;6;A-2;Entrada;59711
2016;7;A-2;Entrada;59709
2016;8;A-2;Entrada;50544
2016;9;A-2;Entrada;56911
2016;10;A-2;Entrada;57192
2016;11;A-2;Entrada;57046
2016;12;A-2;Entrada;58580
2016;1;B-23;Entrada;55070
2016;2;B-23;Entrada;60050
2016;3;B-23;Entrada;58796
2016;4;B-23;Entrada;60922
2016;5;B-23;Entrada;61781
2016;6;B-23;Entrada;62747
2016;7;B-23;Entrada;62163
2016;8;B-23;Entrada;50450
2016;9;B-23;Entrada;63279
2016;10;B-23;Entrada;60111
2016;11;B-23;Entrada;64015
2016;12;B-23;Entrada;58278
2016;1;C-58;Entrada;77846
2016;2;C-58;Entrada;81256
2016;3;C-58;Entrada;68439
2016;4;C-58;Entrada;75011
2016;5;C-58;Entrada;72270
2016;6;C-58;Entrada;74445
2016;7;C-58;Entrada;73523
2016;8;C-58;Entrada;59359
2016;9;C-58;Entrada;74032
2016;10;C-58;Entrada;73705
2016;11;C-58;Entrada;74057
2016;12;C-58;Entrada;51215
2016;1;C-33;Entrada;29102
2016;2;C-33;Entrada;30922
2016;3;C-33;Entrada;30588
2016;4;C-33;Entrada;32577
2016;5;C-33;Entrada;33473
2016;6;C-33;Entrada;34567
2016;7;C-33;Entrada;34761
2016;8;C-33;Entrada;29322
2016;9;C-33;Entrada;33026
2016;10;C-33;Entrada;32653
2016;11;C-33;Entrada;32358
2016;12;C-33;Entrada;32877
2016;1;C-17;Entrada;27515
2016;2;C-17;Entrada;29032
2016;3;C-17;Entrada;28154
2016;4;C-17;Entrada;29466
2016;5;C-17;Entrada;29470
2016;6;C-17;Entrada;29392
2016;7;C-17;Entrada;28957
2016;8;C-17;Entrada;23310
2016;9;C-17;Entrada;29037
2016;10;C-17;Entrada;29954
2016;11;C-17;Entrada;29664
2016;12;C-17;Entrada;28863
2016;1;B-20;Entrada;27428
2016;2;B-20;Entrada;28846
2016;3;B-20;Entrada;28663
2016;4;B-20;Entrada;30357
2016;5;B-20;Entrada;30430
2016;6;B-20;Entrada;32912
2016;7;B-20;Entrada;35844
2016;8;B-20;Entrada;29482
2016;9;B-20;Entrada;31806
2016;10;B-20;Entrada;29319
2016;11;B-20;Entrada;29879
2016;12;B-20;Entrada;29235
2016;1;C-31N;Entrada;33236
2016;2;C-31N;Entrada;34908
2016;3;C-31N;Entrada;34701
2016;4;C-31N;Entrada;36860
2016;5;C-31N;Entrada;37130
2016;6;C-31N;Entrada;38295
2016;7;C-31N;Entrada;39205
2016;8;C-31N;Entrada;32128
2016;9;C-31N;Entrada;37169
2016;10;C-31N;Entrada;36147
2016;11;C-31N;Entrada;36081
2016;12;C-31N;Entrada;35389
2016;1;C-16;Entrada;13988
2016;2;C-16;Entrada;16542
2016;3;C-16;Entrada;14819
2016;4;C-16;Entrada;15622
2016;5;C-16;Entrada;14906
2016;6;C-16;Entrada;16571
2016;7;C-16;Entrada;18001
2016;8;C-16;Entrada;8232
2016;9;C-16;Entrada;14309
2016;10;C-16;Entrada;16728
2016;11;C-16;Entrada;17841
2016;12;C-16;Entrada;16895
2017;1;C-31S;Salida;18886
2017;2;C-31S;Salida;20836
2017;3;C-31S;Salida;22234
2017;4;C-31S;Salida;23112
2017;5;C-31S;Salida;24749
2017;6;C-31S;Salida;28411
2017;7;C-31S;Salida;30076
2017;8;C-31S;Salida;24854
2017;9;C-31S;Salida;23238
2017;10;C-31S;Salida;23338
2017;11;C-31S;Salida;20942
2017;12;C-31S;Salida;20300
2017;1;C-32S;Salida;61995
2017;2;C-32S;Salida;69867
2017;3;C-32S;Salida;71158
2017;4;C-32S;Salida;68447
2017;5;C-32S;Salida;73963
2017;6;C-32S;Salida;76111
2017;7;C-32S;Salida;76602
2017;8;C-32S;Salida;63247
2017;9;C-32S;Salida;69846
2017;10;C-32S;Salida;71652
2017;11;C-32S;Salida;70236
2017;12;C-32S;Salida;66497
2017;1;A-2;Salida;56950
2017;2;A-2;Salida;59009
2017;3;A-2;Salida;59759
2017;4;A-2;Salida;56691
2017;5;A-2;Salida;61013
2017;6;A-2;Salida;60916
2017;7;A-2;Salida;59229
2017;8;A-2;Salida;50769
2017;9;A-2;Salida;57497
2017;10;A-2;Salida;59292
2017;11;A-2;Salida;61035
2017;12;A-2;Salida;61198
2017;1;B-23;Salida;58734
2017;2;B-23;Salida;64200
2017;3;B-23;Salida;67211
2017;4;B-23;Salida;61905
2017;5;B-23;Salida;65980
2017;6;B-23;Salida;68346
2017;7;B-23;Salida;68140
2017;8;B-23;Salida;53199
2017;9;B-23;Salida;63954
2017;10;B-23;Salida;62368
2017;11;B-23;Salida;65312
2017;12;B-23;Salida;58930
2017;1;C-58;Salida;75813
2017;2;C-58;Salida;80473
2017;3;C-58;Salida;82971
2017;4;C-58;Salida;76235
2017;5;C-58;Salida;81800
2017;6;C-58;Salida;81440
2017;7;C-58;Salida;78929
2017;8;C-58;Salida;61286
2017;9;C-58;Salida;77957
2017;10;C-58;Salida;80550
2017;11;C-58;Salida;79655
2017;12;C-58;Salida;73856
2017;1;C-33;Salida;26620
2017;2;C-33;Salida;28616
2017;3;C-33;Salida;29124
2017;4;C-33;Salida;29301
2017;5;C-33;Salida;30344
2017;6;C-33;Salida;31626
2017;7;C-33;Salida;33175
2017;8;C-33;Salida;27605
2017;9;C-33;Salida;29883
2017;10;C-33;Salida;29231
2017;11;C-33;Salida;28784
2017;12;C-33;Salida;29134
2017;1;C-17;Salida;25132
2017;2;C-17;Salida;26289
2017;3;C-17;Salida;27302
2017;4;C-17;Salida;25993
2017;5;C-17;Salida;27525
2017;6;C-17;Salida;25962
2017;7;C-17;Salida;27056
2017;8;C-17;Salida;21098
2017;9;C-17;Salida;26501
2017;10;C-17;Salida;26732
2017;11;C-17;Salida;27848
2017;12;C-17;Salida;25636
2017;1;B-20;Salida;30442
2017;2;B-20;Salida;32171
2017;3;B-20;Salida;33168
2017;4;B-20;Salida;31780
2017;5;B-20;Salida;32955
2017;6;B-20;Salida;36179
2017;7;B-20;Salida;37577
2017;8;B-20;Salida;29723
2017;9;B-20;Salida;32853
2017;10;B-20;Salida;33813
2017;11;B-20;Salida;32589
2017;12;B-20;Salida;31670
2017;1;C-31N;Salida;33969
