"Any","Id_aforament","Mes","Codi_tipus_dia","Desc_tipus_dia","Valor_IMD"
2023,"8018",5,2,"laborables", 13857
2023,"8018",5,3,"divendres", 15258
2023,"8018",5,4,"dissabte", 11079
2023,"8018",5,5,"diumenge", 9552
2023,"8018",6,1,"dilluns", 13860
2023,"8018",6,2,"laborables", 14457
2023,"8018",6,3,"divendres", 14349
2023,"8018",6,4,"dissabte", 10782
2023,"8018",6,5,"diumenge", 8709
2023,"8018",7,1,"dilluns", 13243
2023,"8018",7,2,"laborables", 14294
2023,"8018",7,3,"divendres", 13478
2023,"8018",7,4,"dissabte", 8995
2023,"8018",7,5,"diumenge", 8577
2023,"8018",8,1,"dilluns", 8899
2023,"8018",8,2,"laborables", 9459
2023,"8018",8,3,"divendres", 8466
2023,"8018",8,4,"dissabte", 6112
2023,"8018",8,5,"diumenge", 6542
2023,"8018",9,1,"dilluns", 13319
2023,"8018",9,2,"laborables", 13043
2023,"8018",9,3,"divendres", 13839
2023,"8018",9,4,"dissabte", 10328
2023,"8018",9,5,"diumenge", 9081
2023,"8018",10,1,"dilluns", 13990
2023,"8018",10,2,"laborables", 14457
2023,"8018",10,3,"divendres", 14059
2023,"8018",10,4,"dissabte", 11592
2023,"8018",10,5,"diumenge", 9801
2023,"8018",11,1,"dilluns", 14141
2023,"8018",11,2,"laborables", 14450
2023,"8018",11,3,"divendres", 15598
2023,"8018",11,4,"dissabte", 12987
2023,"8018",11,5,"diumenge", 10512
2023,"8018",12,1,"dilluns", 14068
2023,"8018",12,2,"laborables", 13935
2023,"8018",12,3,"divendres", 15200
2023,"8018",12,4,"dissabte", 11797
2023,"8018",12,5,"diumenge", 10069
2023,"8019",1,1,"dilluns", 9427
2023,"8019",1,2,"laborables", 9989
2023,"8019",1,3,"divendres", 10611
2023,"8019",1,4,"dissabte", 7515
2023,"8019",1,5,"diumenge", 5583
2023,"8019",2,1,"dilluns", 9100
2023,"8019",2,2,"laborables", 10850
2023,"8019",2,3,"divendres", 9526
2023,"8019",2,4,"dissabte", 6833
2023,"8019",2,5,"diumenge", 5211
2023,"8019",3,1,"dilluns", 8276
2023,"8019",3,2,"laborables", 8887
2023,"8019",3,3,"divendres", 9526
2023,"8019",3,4,"dissabte", 6889
2023,"8019",3,5,"diumenge", 4120
2023,"8019",4,1,"dilluns", 10193
2023,"8019",4,2,"laborables", 10308
2023,"8019",4,3,"divendres", 11624
2023,"8019",4,4,"dissabte", 7551
2023,"8019",4,5,"diumenge", 5253
2023,"8019",5,1,"dilluns", 11668
2023,"8019",5,2,"laborables", 12433
2023,"8019",5,3,"divendres", 12747
2023,"8019",5,4,"dissabte", 9458
2023,"8019",5,5,"diumenge", 7156
2023,"8019",6,1,"dilluns", 11778
2023,"8019",6,2,"laborables", 12751
2023,"8019",6,3,"divendres", 12098
2023,"8019",6,4,"dissabte", 8761
2023,"8019",6,5,"diumenge", 6285
2023,"8019",7,1,"dilluns", 10761
2023,"8019",7,2,"laborables", 11974
2023,"8019",7,3,"divendres", 11430
2023,"8019",7,4,"dissabte", 7207
2023,"8019",7,5,"diumenge", 5980
2023,"8019",8,1,"dilluns", 7573
2023,"8019",8,2,"laborables", 7829
2023,"8019",8,3,"divendres", 6812
2023,"8019",8,4,"dissabte", 4891
2023,"8019",8,5,"diumenge", 4527
2023,"8019",9,1,"dilluns", 11219
2023,"8019",9,2,"laborables", 11206
2023,"8019",9,3,"divendres", 11700
2023,"8019",9,4,"dissabte", 8051
2023,"8019",9,5,"diumenge", 6064
2023,"8019",10,1,"dilluns", 11711
2023,"8019",10,2,"laborables", 12303
2023,"8019",10,3,"divendres", 11263
2023,"8019",10,4,"dissabte", 8531
2023,"8019",10,5,"diumenge", 6893
2023,"8019",11,1,"dilluns", 11969
2023,"8019",11,2,"laborables", 12669
2023,"8019",11,3,"divendres", 12631
2023,"8019",11,4,"dissabte", 9969
2023,"8019",11,5,"diumenge", 7378
2023,"8019",12,1,"dilluns", 12368
2023,"8019",12,2,"laborables", 12241
2023,"8019",12,3,"divendres", 12790
2023,"8019",12,4,"dissabte", 9415
2023,"8019",12,5,"diumenge", 7182
2023,"8020",1,1,"dilluns", 13099
2023,"8020",1,2,"laborables", 14062
2023,"8020",1,3,"divendres", 12977
2023,"8020",1,4,"dissabte", 12671
2023,"8020",1,5,"diumenge", 8991
2023,"8020",2,1,"dilluns", 13422
2023,"8020",2,2,"laborables", 14565
2023,"8020",2,3,"divendres", 14719
2023,"8020",2,4,"dissabte", 12337
2023,"8020",2,5,"diumenge", 8269
2023,"8020",3,1,"dilluns", 13879
2023,"8020",3,2,"laborables", 14773
2023,"8020",3,3,"divendres", 15226
2023,"8020",3,4,"dissabte", 12509
2023,"8020",3,5,"diumenge", 9828
2023,"8020",4,1,"dilluns", 14081
2023,"8020",4,2,"laborables", 14424
2023,"8020",4,3,"divendres", 15554
2023,"8020",4,4,"dissabte", 12038
2023,"8020",4,5,"diumenge", 8926
2023,"8020",5,1,"dilluns", 14700
2023,"8020",5,2,"laborables", 15513
2023,"8020",5,3,"divendres", 15969
2023,"8020",5,4,"dissabte", 12997
2023,"8020",5,5,"diumenge", 10061
2023,"8020",6,1,"dilluns", 14915
2023,"8020",6,2,"laborables", 15590
2023,"8020",6,3,"divendres", 15301
2023,"8020",6,4,"dissabte", 12344
2023,"8020",6,5,"diumenge", 9122
2023,"8020",7,1,"dilluns", 13755
2023,"8020",7,2,"laborables", 14895
2023,"8020",7,3,"divendres", 14714
2023,"8020",7,4,"dissabte", 9749
2023,"8020",7,5,"diumenge", 8211
2023,"8020",8,1,"dilluns", 11059
2023,"8020",8,2,"laborables", 11412
2023,"8020",8,3,"divendres", 10639
2023,"8020",8,4,"dissabte", 8093
2023,"8020",8,5,"diumenge", 6922
2023,"8020",9,1,"dilluns", 15549
2023,"8020",9,2,"laborables", 15852
2023,"8020",9,3,"divendres", 15259
2023,"8020",9,4,"dissabte", 12456
2023,"8020",9,5,"diumenge", 9356
2023,"8020",10,1,"dilluns", 14684
2023,"8020",10,2,"laborables", 15760
2023,"8020",10,3,"divendres", 15030
2023,"8020",10,4,"dissabte", 12947
2023,"8020",10,5,"diumenge", 10018
2023,"8020",11,1,"dilluns", 15672
2023,"8020",11,2,"laborables", 16533
2023,"8020",11,3,"divendres", 16741
2023,"8020",11,4,"dissabte", 14012
2023,"8020",11,5,"diumenge", 10747
2023,"8020",12,1,"dilluns", 15404
2023,"8020",12,2,"laborables", 15999
2023,"8020",12,3,"divendres", 16216
2023,"8020",12,4,"dissabte", 13158
2023,"8020",12,5,"diumenge", 9674
2023,"8021",1,1,"dilluns", 26662
2023,"8021",1,2,"laborables", 27751
2023,"8021",1,3,"divendres", 29219
2023,"8021",1,4,"dissabte", 21021
2023,"8021",1,5,"diumenge", 17797
2023,"8021",2,1,"dilluns", 27526
2023,"8021",2,2,"laborables", 28755
2023,"8021",2,3,"divendres", 29880
2023,"8021",2,4,"dissabte", 21813
2023,"8021",2,5,"diumenge", 18699
2023,"8021",3,1,"dilluns", 28223
2023,"8021",3,2,"laborables", 29481
2023,"8021",3,3,"divendres", 29893
2023,"8021",3,4,"dissabte", 22374
2023,"8021",3,5,"diumenge", 19750
2023,"8021",4,1,"dilluns", 28103
2023,"8021",4,2,"laborables", 26113
2023,"8021",4,3,"divendres", 27891
2023,"8021",4,4,"dissabte", 20073
2023,"8021",4,5,"diumenge", 17184
2023,"8021",5,1,"dilluns", 28693
2023,"8021",5,2,"laborables", 29506
2023,"8021",5,3,"divendres", 30122
2023,"8021",5,4,"dissabte", 23142
2023,"8021",5,5,"diumenge", 19462
2023,"8021",6,1,"dilluns", 29118
2023,"8021",6,2,"laborables", 30099
2023,"8021",6,3,"divendres", 29987
2023,"8021",6,4,"dissabte", 22138
2023,"8021",6,5,"diumenge", 17564
2023,"8021",7,1,"dilluns", 28386
2023,"8021",7,2,"laborables", 29978
2023,"8021",7,3,"divendres", 29417
2023,"8021",7,4,"dissabte", 20134
2023,"8021",7,5,"diumenge", 17996
2023,"8021",8,1,"dilluns", 21309
2023,"8021",8,2,"laborables", 22431
2023,"8021",8,3,"divendres", 21583
2023,"8021",8,4,"dissabte", 15964
2023,"8021",8,5,"diumenge", 14056
2023,"8021",9,1,"dilluns", 27823
2023,"8021",9,2,"laborables", 28800
2023,"8021",9,3,"divendres", 29037
2023,"8021",9,4,"dissabte", 21271
2023,"8021",9,5,"diumenge", 17679
2023,"8021",10,1,"dilluns", 27619
2023,"8021",10,2,"laborables", 28800
2023,"8021",10,3,"divendres", 28508
2023,"8021",10,4,"dissabte", 22315
2023,"8021",10,5,"diumenge", 19319
2023,"8021",11,1,"dilluns", 27507
2023,"8021",11,2,"laborables", 28416
2023,"8021",11,3,"divendres", 29894
2023,"8021",11,4,"dissabte", 23446
2023,"8021",11,5,"diumenge", 19691
2023,"8021",12,1,"dilluns", 28001
2023,"8021",12,2,"laborables", 25623
2023,"8021",12,3,"divendres", 26182
2023,"8021",12,4,"dissabte", 20205
2023,"8021",12,5,"diumenge", 16358
2023,"8022",1,1,"dilluns", 28340
2023,"8022",1,2,"laborables", 29788
2023,"8022",1,3,"divendres", 30595
2023,"8022",1,4,"dissabte", 20793
2023,"8022",1,5,"diumenge", 17606
2023,"8022",2,1,"dilluns", 29261
2023,"8022",2,2,"laborables", 30744
2023,"8022",2,3,"divendres", 31402
2023,"8022",2,4,"dissabte", 21380
2023,"8022",2,5,"diumenge", 18539
2023,"8022",3,1,"dilluns", 30131
2023,"8022",3,2,"laborables", 31624
2023,"8022",3,3,"divendres", 31697
2023,"8022",3,4,"dissabte", 21942
2023,"8022",3,5,"diumenge", 19413
2023,"8022",4,1,"dilluns", 29818
2023,"8022",4,2,"laborables", 28334
2023,"8022",4,3,"divendres", 29132
2023,"8022",4,4,"dissabte", 19552
2023,"8022",4,5,"diumenge", 16952
2023,"8022",5,1,"dilluns", 30834
2023,"8022",5,2,"laborables", 32171
2023,"8022",5,3,"divendres", 32090
2023,"8022",5,4,"dissabte", 22706
2023,"8022",5,5,"diumenge", 19574
2023,"8022",6,1,"dilluns", 30361
2023,"8022",6,2,"laborables", 31971
2023,"8022",6,3,"divendres", 31135
2023,"8022",6,4,"dissabte", 21305
2023,"8022",6,5,"diumenge", 17431
2023,"8022",7,1,"dilluns", 28667
2023,"8022",7,2,"laborables", 30222
2023,"8022",7,3,"divendres", 30381
2023,"8022",7,4,"dissabte", 19389
2023,"8022",7,5,"diumenge", 17964
2023,"8022",8,1,"dilluns", 21667
2023,"8022",8,2,"laborables", 22615
2023,"8022",8,3,"divendres", 20835
2023,"8022",8,4,"dissabte", 15283
2023,"8022",8,5,"diumenge", 13569
2023,"8022",9,1,"dilluns", 29835
2023,"8022",9,2,"laborables", 31441
2023,"8022",9,3,"divendres", 30323
2023,"8022",9,4,"dissabte", 20496
2023,"8022",9,5,"diumenge", 17416
2023,"8022",10,1,"dilluns", 30490
2023,"8022",10,2,"laborables", 31611
2023,"8022",10,3,"divendres", 29782
2023,"8022",10,4,"dissabte", 21848
2023,"8022",10,5,"diumenge", 19398
2023,"8022",11,1,"dilluns", 30292
2023,"8022",11,2,"laborables", 31582
2023,"8022",11,3,"divendres", 31870
2023,"8022",11,4,"dissabte", 23385
2023,"8022",11,5,"diumenge", 19574
2023,"8022",12,1,"dilluns", 30945
2023,"8022",12,2,"laborables", 27995
2023,"8022",12,3,"divendres", 28312
2023,"8022",12,4,"dissabte", 20506
2023,"8022",12,5,"diumenge", 16077
2023,"8023",1,1,"dilluns","Mesura no disponible"
2023,"8023",1,2,"laborables","Mesura no disponible"
2023,"8023",1,3,"divendres","Mesura no disponible"
2023,"8023",1,4,"dissabte","Mesura no disponible"
2023,"8023",1,5,"diumenge","Mesura no disponible"
2023,"8023",2,1,"dilluns","Mesura no disponible"
2023,"8023",2,2,"laborables","Mesura no disponible"
2023,"8023",2,3,"divendres","Mesura no disponible"
2023,"8023",2,4,"dissabte","Mesura no disponible"
2023,"8023",2,5,"diumenge","Mesura no disponible"
2023,"8023",3,1,"dilluns","Mesura no disponible"
2023,"8023",3,2,"laborables","Mesura no disponible"
2023,"8023",3,3,"divendres","Mesura no disponible"
2023,"8023",3,4,"dissabte","Mesura no disponible"
2023,"8023",3,5,"diumenge","Mesura no disponible"
2023,"8023",4,1,"dilluns","Mesura no disponible"
2023,"8023",4,2,"laborables","Mesura no disponible"
2023,"8023",4,3,"divendres","Mesura no disponible"
2023,"8023",4,4,"dissabte","Mesura no disponible"
2023,"8023",4,5,"diumenge","Mesura no disponible"
2023,"8023",5,1,"dilluns","Mesura no disponible"
2023,"8023",5,2,"laborables","Mesura no disponible"
2023,"8023",5,3,"divendres","Mesura no disponible"
2023,"8023",5,4,"dissabte","Mesura no disponible"
2023,"8023",5,5,"diumenge","Mesura no disponible"
2023,"8023",6,1,"dilluns", 13263
2023,"8023",6,2,"laborables", 15191
2023,"8023",6,3,"divendres", 14921
2023,"8023",6,4,"dissabte", 9556
2023,"8023",6,5,"diumenge", 7019
2023,"8023",7,1,"dilluns", 11064
2023,"8023",7,2,"laborables", 14583
2023,"8023",7,3,"divendres", 14373
2023,"8023",7,4,"dissabte", 7487
2023,"8023",7,5,"diumenge", 5870
2023,"8023",8,1,"dilluns", 7514
2023,"8023",8,2,"laborables", 7767
2023,"8023",8,3,"divendres", 7284
2023,"8023",8,4,"dissabte", 4523
2023,"8023",8,5,"diumenge", 3905
2023,"8023",9,1,"dilluns", 15084
2023,"8023",9,2,"laborables", 15157
2023,"8023",9,3,"divendres", 14452
2023,"8023",9,4,"dissabte", 9189
2023,"8023",9,5,"diumenge", 7312
2023,"8023",10,1,"dilluns", 13664
2023,"8023",10,2,"laborables", 15602
2023,"8023",10,3,"divendres", 13808
2023,"8023",10,4,"dissabte", 10024
2023,"8023",10,5,"diumenge", 8279
2023,"8023",11,1,"dilluns", 13329
2023,"8023",11,2,"laborables", 14790
2023,"8023",11,3,"divendres", 14923
2023,"8023",11,4,"dissabte", 11029
2023,"8023",11,5,"diumenge", 8427
2023,"8023",12,1,"dilluns", 13957
2023,"8023",12,2,"laborables", 14376
2023,"8023",12,3,"divendres", 14869
2023,"8023",12,4,"dissabte", 10412
2023,"8023",12,5,"diumenge", 8319
2023,"8026",1,1,"dilluns", 19005
2023,"8026",1,2,"laborables", 20606
2023,"8026",1,3,"divendres", 20340
2023,"8026",1,4,"dissabte", 13842
2023,"8026",1,5,"diumenge", 12859
2023,"8026",2,1,"dilluns", 20277
2023,"8026",2,2,"laborables", 21261
2023,"8026",2,3,"divendres", 19770
2023,"8026",2,4,"dissabte", 15115
2023,"8026",2,5,"diumenge", 13957
2023,"8026",3,1,"dilluns", 20452
2023,"8026",3,2,"laborables", 22200
2023,"8026",3,3,"divendres", 22309
2023,"8026",3,4,"dissabte", 15636
2023,"8026",3,5,"diumenge", 14916
2023,"8026",4,1,"dilluns","Mesura no disponible"
2023,"8026",4,2,"laborables","Mesura no disponible"
2023,"8026",4,3,"divendres","Mesura no disponible"
2023,"8026",4,4,"dissabte","Mesura no disponible"
2023,"8026",4,5,"diumenge","Mesura no disponible"
2023,"8026",5,1,"dilluns","Mesura no disponible"
2023,"8026",5,2,"laborables","Mesura no disponible"
2023,"8026",5,3,"divendres","Mesura no disponible"
2023,"8026",5,4,"dissabte","Mesura no disponible"
2023,"8026",5,5,"diumenge","Mesura no disponible"
2023,"8026",6,1,"dilluns","Mesura no disponible"
2023,"8026",6,2,"laborables","Mesura no disponible"
2023,"8026",6,3,"divendres","Mesura no disponible"
2023,"8026",6,4,"dissabte","Mesura no disponible"
2023,"8026",6,5,"diumenge","Mesura no disponible"
2023,"8026",7,1,"dilluns","Mesura no disponible"
2023,"8026",7,2,"laborables","Mesura no disponible"
2023,"8026",7,3,"divendres","Mesura no disponible"
2023,"8026",7,4,"dissabte","Mesura no disponible"
2023,"8026",7,5,"diumenge","Mesura no disponible"
2023,"8026",8,1,"dilluns","Mesura no disponible"
2023,"8026",8,2,"laborables","Mesura no disponible"
2023,"8026",8,3,"divendres","Mesura no disponible"
2023,"8026",8,4,"dissabte","Mesura no disponible"
2023,"8026",8,5,"diumenge","Mesura no disponible"
2023,"8026",9,1,"dilluns", 15863
2023,"8026",9,2,"laborables", 18219
2023,"8026",9,3,"divendres", 17285
2023,"8026",9,4,"dissabte", 12362
2023,"8026",9,5,"diumenge", 10802
2023,"8026",10,1,"dilluns", 16607
2023,"8026",10,2,"laborables", 17316
2023,"8026",10,3,"divendres", 16455
2023,"8026",10,4,"dissabte", 12682
2023,"8026",10,5,"diumenge", 11524
2023,"8026",11,1,"dilluns", 15840
2023,"8026",11,2,"laborables", 17167
2023,"8026",11,3,"divendres", 17516
2023,"8026",11,4,"dissabte", 13324
2023,"8026",11,5,"diumenge", 11346
2023,"8026",12,1,"dilluns", 17399
2023,"8026",12,2,"laborables", 16974
2023,"8026",12,3,"divendres", 17177
2023,"8026",12,4,"dissabte", 12831
2023,"8026",12,5,"diumenge", 10667
2023,"8027",1,1,"dilluns", 9584
2023,"8027",1,2,"laborables", 10112
2023,"8027",1,3,"divendres", 11039
2023,"8027",1,4,"dissabte", 3769
2023,"8027",1,5,"diumenge", 3757
2023,"8027",2,1,"dilluns", 9784
2023,"8027",2,2,"laborables", 10348
2023,"8027",2,3,"divendres", 10820
2023,"8027",2,4,"dissabte", 3607
2023,"8027",2,5,"diumenge", 3519
2023,"8027",3,1,"dilluns", 10219
2023,"8027",3,2,"laborables", 10680
2023,"8027",3,3,"divendres", 10280
2023,"8027",3,4,"dissabte", 3674
2023,"8027",3,5,"diumenge", 2797
2023,"8027",4,1,"dilluns", 10041
2023,"8027",4,2,"laborables", 10418
2023,"8027",4,3,"divendres", 11096
2023,"8027",4,4,"dissabte", 3555
2023,"8027",4,5,"diumenge", 3239
2023,"8027",5,1,"dilluns", 10614
2023,"8027",5,2,"laborables", 10997
2023,"8027",5,3,"divendres", 11464
2023,"8027",5,4,"dissabte", 3534
2023,"8027",5,5,"diumenge", 3416
2023,"8027",6,1,"dilluns", 10633
2023,"8027",6,2,"laborables", 11292
2023,"8027",6,3,"divendres", 10922
2023,"8027",6,4,"dissabte", 3735
2023,"8027",6,5,"diumenge", 3294
2023,"8027",7,1,"dilluns", 10741
2023,"8027",7,2,"laborables", 11335
2023,"8027",7,3,"divendres", 10992
2023,"8027",7,4,"dissabte", 7360
2023,"8027",7,5,"diumenge", 5784
2023,"8027",8,1,"dilluns", 8068
2023,"8027",8,2,"laborables", 8630
2023,"8027",8,3,"divendres", 8564
2023,"8027",8,4,"dissabte", 6840
2023,"8027",8,5,"diumenge", 4839
2023,"8027",9,1,"dilluns", 9779
2023,"8027",9,2,"laborables", 10175
2023,"8027",9,3,"divendres", 10112
2023,"8027",9,4,"dissabte", 3168
2023,"8027",9,5,"diumenge", 3423
2023,"8027",10,1,"dilluns", 9493
2023,"8027",10,2,"laborables", 10106
2023,"8027",10,3,"divendres", 10039
2023,"8027",10,4,"dissabte", 3485
2023,"8027",10,5,"diumenge", 3564
2023,"8027",11,1,"dilluns", 9682
2023,"8027",11,2,"laborables", 10047
2023,"8027",11,3,"divendres", 10436
2023,"8027",11,4,"dissabte", 3775
2023,"8027",11,5,"diumenge", 3502
2023,"8027",12,1,"dilluns", 10039
2023,"8027",12,2,"laborables", 10269
2023,"8027",12,3,"divendres", 10626
2023,"8027",12,4,"dissabte", 3825
2023,"8027",12,5,"diumenge", 4428
2023,"8028",1,1,"dilluns", 24065
2023,"8028",1,2,"laborables", 26284
2023,"8028",1,3,"divendres", 26572
2023,"8028",1,4,"dissabte", 19398
2023,"8028",1,5,"diumenge", 15525
2023,"8028",2,1,"dilluns", 25664
2023,"8028",2,2,"laborables", 26526
2023,"8028",2,3,"divendres", 26376
2023,"8028",2,4,"dissabte", 21508
2023,"8028",2,5,"diumenge", 17219
2023,"8028",3,1,"dilluns", 26350
2023,"8028",3,2,"laborables", 28353
2023,"8028",3,3,"divendres", 29847
2023,"8028",3,4,"dissabte", 22459
2023,"8028",3,5,"diumenge", 18391
2023,"8028",4,1,"dilluns", 26049
2023,"8028",4,2,"laborables", 26352
2023,"8028",4,3,"divendres", 28929
2023,"8028",4,4,"dissabte", 19800
2023,"8028",4,5,"diumenge", 15233
2023,"8028",5,1,"dilluns", 24821
2023,"8028",5,2,"laborables", 25683
2023,"8028",5,3,"divendres", 27022
2023,"8028",5,4,"dissabte", 22407
2023,"8028",5,5,"diumenge", 17023
2023,"8028",6,1,"dilluns","Mesura no disponible"
2023,"8028",6,2,"laborables","Mesura no disponible"
2023,"8028",6,3,"divendres","Mesura no disponible"
2023,"8028",6,4,"dissabte","Mesura no disponible"
2023,"8028",6,5,"diumenge","Mesura no disponible"
2023,"8028",7,1,"dilluns","Mesura no disponible"
2023,"8028",7,2,"laborables","Mesura no disponible"
2023,"8028",7,3,"divendres","Mesura no disponible"
2023,"8028",7,4,"dissabte","Mesura no disponible"
2023,"8028",7,5,"diumenge","Mesura no disponible"
2023,"8028",8,1,"dilluns","Mesura no disponible"
2023,"8028",8,2,"laborables","Mesura no disponible"
2023,"8028",8,3,"divendres","Mesura no disponible"
2023,"8028",8,4,"dissabte","Mesura no disponible"
2023,"8028",8,5,"diumenge","Mesura no disponible"
2023,"8028",9,1,"dilluns","Mesura no disponible"
2023,"8028",9,2,"laborables","Mesura no disponible"
2023,"8028",9,3,"divendres","Mesura no disponible"
2023,"8028",9,4,"dissabte","Mesura no disponible"
2023,"8028",9,5,"diumenge","Mesura no disponible"
2023,"8028",10,1,"dilluns","Mesura no disponible"
2023,"8028",10,2,"laborables","Mesura no disponible"
2023,"8028",10,3,"divendres","Mesura no disponible"
2023,"8028",10,4,"dissabte","Mesura no disponible"
2023,"8028",10,5,"diumenge","Mesura no disponible"
2023,"8028",11,1,"dilluns", 16952
2023,"8028",11,2,"laborables", 17924
2023,"8028",11,3,"divendres", 19348
2023,"8028",11,4,"dissabte", 17387
2023,"8028",11,5,"diumenge", 14337
2023,"8028",12,1,"dilluns", 18347
2023,"8028",12,2,"laborables", 19460
2023,"8028",12,3,"divendres", 18437
2023,"8028",12,4,"dissabte", 16456
2023,"8028",12,5,"diumenge", 13656
2023,"8031",1,1,"dilluns", 5722
2023,"8031",1,2,"laborables", 6107
2023,"8031",1,3,"divendres", 6074
2023,"8031",1,4,"dissabte", 3798
2023,"8031",1,5,"diumenge", 3183
2023,"8031",2,1,"dilluns", 5912
2023,"8031",2,2,"laborables", 6351
2023,"8031",2,3,"divendres", 6007
2023,"8031",2,4,"dissabte", 3638
2023,"8031",2,5,"diumenge", 3319
2023,"8031",3,1,"dilluns", 6159
2023,"8031",3,2,"laborables", 6502
2023,"8031",3,3,"divendres", 6302
2023,"8031",3,4,"dissabte", 3737
2023,"8031",3,5,"diumenge", 3581
2023,"8031",4,1,"dilluns", 6002
2023,"8031",4,2,"laborables", 6169
2023,"8031",4,3,"divendres", 6506
2023,"8031",4,4,"dissabte", 3362
2023,"8031",4,5,"diumenge", 2906
2023,"8031",5,1,"dilluns", 6249
2023,"8031",5,2,"laborables", 6499
2023,"8031",5,3,"divendres", 6757
2023,"8031",5,4,"dissabte", 3941
2023,"8031",5,5,"diumenge", 3600
2023,"8031",6,1,"dilluns", 6273
2023,"8031",6,2,"laborables", 6623
2023,"8031",6,3,"divendres", 5906
2023,"8031",6,4,"dissabte", 3188
2023,"8031",6,5,"diumenge", 2994
2023,"8031",7,1,"dilluns", 5631
2023,"8031",7,2,"laborables", 6252
2023,"8031",7,3,"divendres", 5129
2023,"8031",7,4,"dissabte", 3102
2023,"8031",7,5,"diumenge", 3262
2023,"8031",8,1,"dilluns", 3122
2023,"8031",8,2,"laborables", 3345
2023,"8031",8,3,"divendres", 2794
2023,"8031",8,4,"dissabte", 1856
2023,"8031",8,5,"diumenge", 1809
2023,"8031",9,1,"dilluns", 5868
2023,"8031",9,2,"laborables", 6251
2023,"8031",9,3,"divendres", 5621
2023,"8031",9,4,"dissabte", 3124
2023,"8031",9,5,"diumenge", 2876
2023,"8031",10,1,"dilluns", 6028
2023,"8031",10,2,"laborables", 6472
2023,"8031",10,3,"divendres", 5503
2023,"8031",10,4,"dissabte", 3522
2023,"8031",10,5,"diumenge", 3269
2023,"8031",11,1,"dilluns", 6093
2023,"8031",11,2,"laborables", 6564
2023,"8031",11,3,"divendres", 6468
2023,"8031",11,4,"dissabte", 3894
2023,"8031",11,5,"diumenge", 3500
2023,"8031",12,1,"dilluns", 6257
2023,"8031",12,2,"laborables", 6010
2023,"8031",12,3,"divendres", 6059
2023,"8031",12,4,"dissabte", 3709
2023,"8031",12,5,"diumenge", 3018
2023,"8032",1,1,"dilluns", 2876
2023,"8032",1,2,"laborables", 3056
2023,"8032",1,3,"divendres", 2719
2023,"8032",1,4,"dissabte", 2302
2023,"8032",1,5,"diumenge", 1844
2023,"8032",2,1,"dilluns", 3019
2023,"8032",2,2,"laborables", 3078
2023,"8032",2,3,"divendres", 3178
2023,"8032",2,4,"dissabte", 2268
2023,"8032",2,5,"diumenge", 1727
2023,"8032",3,1,"dilluns", 2963
2023,"8032",3,2,"laborables", 3178
2023,"8032",3,3,"divendres", 3205
2023,"8032",3,4,"dissabte", 2374
2023,"8032",3,5,"diumenge", 1848
2023,"8032",4,1,"dilluns", 2825
2023,"8032",4,2,"laborables", 3045
2023,"8032",4,3,"divendres", 3269
2023,"8032",4,4,"dissabte", 2175
2023,"8032",4,5,"diumenge", 1737
2023,"8032",5,1,"dilluns", 3182
2023,"8032",5,2,"laborables", 3336
2023,"8032",5,3,"divendres", 3267
2023,"8032",5,4,"dissabte", 2378
2023,"8032",5,5,"diumenge", 1911
2023,"8032",6,1,"dilluns", 3125
2023,"8032",6,2,"laborables", 3329
2023,"8032",6,3,"divendres", 3115
2023,"8032",6,4,"dissabte", 2318
2023,"8032",6,5,"diumenge", 1867
2023,"8032",7,1,"dilluns", 2938
2023,"8032",7,2,"laborables", 3143
2023,"8032",7,3,"divendres", 3016
2023,"8032",7,4,"dissabte", 2183
2023,"8032",7,5,"diumenge", 1959
2023,"8032",8,1,"dilluns", 2226
2023,"8032",8,2,"laborables", 2376
2023,"8032",8,3,"divendres", 2275
2023,"8032",8,4,"dissabte", 1803
2023,"8032",8,5,"diumenge", 1595
2023,"8032",9,1,"dilluns", 3249
2023,"8032",9,2,"laborables", 3381
2023,"8032",9,3,"divendres", 3225
2023,"8032",9,4,"dissabte", 2215
2023,"8032",9,5,"diumenge", 1860
2023,"8032",10,1,"dilluns", 3146
2023,"8032",10,2,"laborables", 3355
2023,"8032",10,3,"divendres", 3186
2023,"8032",10,4,"dissabte", 2415
2023,"8032",10,5,"diumenge", 1964
2023,"8032",11,1,"dilluns", 3503
2023,"8032",11,2,"laborables", 3564
2023,"8032",11,3,"divendres", 3581
2023,"8032",11,4,"dissabte", 2665
2023,"8032",11,5,"diumenge", 2127
2023,"8032",12,1,"dilluns", 3571
2023,"8032",12,2,"laborables", 3545
2023,"8032",12,3,"divendres", 3518
2023,"8032",12,4,"dissabte", 2433
2023,"8032",12,5,"diumenge", 1962
2023,"8033",1,1,"dilluns", 12659
2023,"8033",1,2,"laborables", 13394
2023,"8033",1,3,"divendres", 13815
2023,"8033",1,4,"dissabte", 10612
2023,"8033",1,5,"diumenge", 8530
2023,"8033",2,1,"dilluns", 15461
2023,"8033",2,2,"laborables", 15265
2023,"8033",2,3,"divendres", 14391
2023,"8033",2,4,"dissabte", 11159
2023,"8033",2,5,"diumenge", 10216
2023,"8033",3,1,"dilluns", 12467
2023,"8033",3,2,"laborables", 12671
2023,"8033",3,3,"divendres", 12223
2023,"8033",3,4,"dissabte", 9345
2023,"8033",3,5,"diumenge", 7471
2023,"8033",4,1,"dilluns", 11586
